ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default payment next month,Raw,Final Calculation,Profit - Status
9344,210000,1,2,2,31,2,2,0,0,2,0,200332,195530,176634,128137,130500,128838,0,6800,4900,4500,4700,4900,1,4.603809524,-5.396190476,rejected
9346,300000,1,2,2,31,-1,-1,-1,-1,-1,-1,86267,78176,48163,13461,5121,5663,78580,48408,13538,5145,5690,13535,0,97.43766667,97.43766667,approved
9425,60000,2,1,2,31,0,0,0,0,2,0,32632,34099,35525,38820,38066,39681,2000,2000,3900,0,2400,1500,1,48.94666667,38.94666667,rejected
9444,150000,1,1,2,31,-1,-1,-1,-1,0,0,3084,-1,600,4102,4102,6121,0,601,4102,0,2019,5515,0,97.944,97.944,approved
9472,360000,1,2,2,31,-1,-1,-1,0,0,-1,744,9613,18748,18694,11606,7516,9667,18781,6729,58,7553,8758,0,102.4786111,102.4786111,approved
9510,70000,1,2,2,31,0,0,0,0,0,0,63441,29091,29802,30395,31034,31668,1789,1500,1089,1130,1150,1200,0,11.92571429,11.92571429,approved
9511,350000,2,1,1,31,-2,-2,-1,0,0,-1,7914,4221,23907,28528,24965,5727,4221,23916,25528,2965,5753,8095,0,98.94485714,98.94485714,approved
9514,350000,1,1,2,31,0,0,0,0,0,0,297967,286352,160042,131977,133067,41470,100066,5715,6005,6287,2103,3,0,43.45685714,43.45685714,approved
9539,140000,1,1,2,31,0,0,0,-2,-2,-2,97448,70631,0,0,0,0,1413,0,0,0,0,0,0,31.40357143,31.40357143,approved
9593,300000,2,1,1,31,0,0,0,0,0,0,149893,152529,152882,113347,114554,116357,7000,6000,4084,4056,4300,6609,0,52.369,52.369,approved
9611,150000,1,3,2,31,-1,-1,-1,-1,-1,-1,4213,5897,2365,5004,5531,3567,5914,2378,5019,5547,3576,5138,0,101.134,101.134,approved
9650,80000,1,2,2,31,0,0,0,0,0,0,45605,46669,47892,49098,50152,51812,1800,2000,2000,2000,2500,4000,0,45.24375,45.24375,approved
9675,180000,1,1,1,31,-1,-1,0,0,-1,-1,1100,860,1480,380,740,1100,860,1000,0,740,1100,380,1,99.86666667,89.86666667,rejected
9701,270000,2,1,2,31,0,0,-2,-1,-1,0,13759,0,0,2786,4686,3184,0,0,2786,4686,0,0,0,94.90407407,94.90407407,approved
9719,50000,2,2,1,31,0,0,2,0,0,2,44970,48101,46993,47940,50903,49794,3855,0,1694,3713,2000,1900,1,17.77,7.77,rejected
9756,140000,1,1,1,31,2,0,0,2,2,2,51028,52112,55232,55932,54910,57344,2500,4600,2200,0,3513,3000,0,65.33714286,65.33714286,approved
9808,70000,1,1,2,31,0,0,-2,-2,-2,-2,45450,0,0,0,0,0,0,0,0,0,0,0,0,35.07142857,35.07142857,approved
9934,410000,1,1,2,31,-1,-1,-1,0,0,-1,4182,0,4120,4120,0,3086,0,4120,0,0,3086,4320,1,98.98,88.98,rejected
9993,80000,1,2,1,31,2,0,0,-2,-2,-2,81712,78535,0,0,0,0,3271,0,0,0,0,0,1,1.94875,-8.05125,rejected
9996,140000,2,1,2,31,1,-2,-2,-2,-2,-2,0,241,0,0,0,0,241,0,0,0,0,1419,0,100.1721429,100.1721429,approved
10039,90000,2,1,2,31,0,0,2,0,0,-1,63872,66983,63070,1184,4154,3502,5003,0,1000,4000,3502,1400,0,34.59,34.59,approved
10047,130000,1,2,2,31,0,0,0,0,0,0,5551,6953,8176,8884,9737,11404,1500,1500,1000,1000,2000,2000,1,96.88384615,86.88384615,rejected
10063,200000,1,2,1,31,1,2,2,0,0,0,29070,31302,29192,28170,28763,28453,3019,6,991,1032,1310,2000,0,86.9745,86.9745,approved
10069,420000,2,2,2,31,0,0,0,0,0,0,50771,48196,46932,45546,46369,42651,1862,2010,1700,1622,1520,1316,0,88.355,88.355,approved
10075,180000,2,1,1,31,-1,-1,-1,-1,-1,-1,18710,45460,3700,0,228,-372,45460,3700,0,228,0,0,0,114.8611111,114.8611111,approved
10086,90000,1,2,2,31,0,0,0,0,0,0,34704,36426,35387,36838,35867,36841,3000,1549,2000,2000,2000,1000,0,64.77333333,64.77333333,approved
10088,150000,1,1,2,31,0,0,0,0,-1,-1,110921,64600,58158,24856,704,1899,3000,1500,1000,704,1899,0,0,28.05266667,28.05266667,approved
10095,170000,1,2,2,31,0,0,0,0,0,2,136330,173367,160847,87399,74761,67855,46000,10002,3046,5000,0,10000,0,46.86470588,46.86470588,approved
10102,410000,2,3,2,31,-2,-2,-2,-2,-2,-2,0,0,0,0,0,3932,0,0,0,0,3932,1238,0,100,100,approved
10113,50000,2,2,2,31,0,-1,-1,-2,-1,-1,9514,2067,-6,-409,793,2385,2100,405,0,2385,2385,3000,0,85.172,85.172,approved
10146,400000,1,1,2,31,1,-2,-1,0,0,0,-166,-490,29186,30789,7879,13928,1,30001,2128,3009,8006,1028,0,100.04175,100.04175,approved
10211,90000,2,2,2,31,0,0,0,2,2,2,23418,24443,26695,25967,26946,28346,1408,2660,0,1400,2000,1200,0,75.54444444,75.54444444,approved
10294,320000,1,1,2,31,-1,-1,0,0,0,0,1391,48556,49210,50052,53325,53765,50006,3011,4000,4019,5000,3065,0,115.1921875,115.1921875,approved
10451,230000,2,2,2,31,0,0,0,0,0,-1,17587,19297,19580,8247,-6666,13334,2000,1000,2000,0,20000,8200,0,93.22304348,93.22304348,approved
10455,140000,1,2,2,31,0,0,0,0,0,0,64300,62758,77133,71397,71546,83412,20009,32637,15027,10021,20055,10037,0,68.36357143,68.36357143,approved
10474,150000,2,1,2,31,0,0,0,0,0,0,90121,51385,26352,27607,29457,40706,2031,2000,2000,2457,12060,40000,0,41.27333333,41.27333333,approved
10475,60000,2,1,2,31,-1,-1,-1,0,0,-1,9815,11093,699,699,0,1000,11160,699,0,0,1430,850,0,102.2416667,102.2416667,approved
10490,200000,2,2,1,31,1,2,0,0,0,0,153829,153229,148438,143121,141466,128846,7022,6700,5500,6000,9800,0,0,26.5965,26.5965,approved
10556,400000,2,1,2,31,0,-1,-1,0,-1,0,7912,4220,3364,2832,34967,38706,4220,3364,2500,34967,10000,22600,0,99.077,99.077,approved
10574,120000,2,1,2,31,-1,-1,-1,0,-1,0,388,-26,74,374,1549,7101,0,100,300,1584,7010,4500,0,99.67666667,99.67666667,approved
10576,100000,1,1,2,31,2,2,2,2,2,2,84886,86729,87706,88859,90685,92736,4100,3300,3500,3400,3700,4000,1,19.214,9.214,rejected
10580,360000,2,1,2,31,-2,-2,-2,-2,-2,-2,12521,18746,47535,186,38169,2665,18843,48271,187,38359,2678,6169,0,101.7561111,101.7561111,approved
10594,20000,1,1,2,31,0,0,0,2,2,2,12761,13481,15322,14779,15543,16139,1229,2070,0,1000,1000,0,0,42.34,42.34,approved
10599,150000,1,5,2,31,-2,-2,-2,-2,-2,-2,136692,91815,0,0,0,0,2000,0,0,0,0,0,0,10.20533333,10.20533333,approved
10608,10000,2,2,2,31,0,0,0,-1,-1,-1,10503,9996,6528,4328,4328,4171,1140,1000,4328,4328,4171,4718,0,6.37,6.37,approved
10612,20000,1,2,1,31,0,0,0,0,0,0,17766,18806,19772,18940,18587,20352,1630,1596,664,838,2241,0,0,19.32,19.32,approved
10613,20000,2,2,2,31,0,0,0,0,0,0,16569,22372,25285,24669,20899,11968,11000,5000,0,418,5000,3816,0,72.155,72.155,approved
10686,160000,1,2,1,31,0,0,0,0,0,0,75636,77220,79129,80710,82749,84871,3400,3800,3500,3500,3500,3600,0,54.8525,54.8525,approved
10702,50000,2,2,1,31,2,2,2,2,2,2,26441,28297,29532,28758,30287,31133,2600,2000,0,2000,1500,1500,1,52.318,42.318,rejected
10716,30000,2,3,1,31,2,2,2,-1,-1,-1,18870,3222,390,390,390,390,1906,0,390,390,390,390,1,43.45333333,33.45333333,rejected
10728,50000,2,2,1,31,0,0,0,0,0,0,13641,15409,16052,15993,15780,15549,2000,1223,1000,1000,1000,1000,0,76.718,76.718,approved
10754,160000,2,2,1,31,0,0,0,-1,-1,0,42781,42774,41817,749,5572,10573,2300,2300,749,5572,5573,13793,1,74.699375,64.699375,rejected
10755,220000,1,1,2,31,-2,-2,-2,-2,-2,-2,2828,2828,2828,2828,2828,3013,2828,2828,2828,2828,3013,2828,0,100,100,approved
10813,100000,2,2,2,31,0,0,0,0,0,0,32430,34169,36495,36910,37838,38457,2579,2905,1320,1522,1400,1419,0,70.149,70.149,approved
10817,150000,1,3,2,31,-2,-2,-2,-1,-1,-2,31991,18322,11429,3714,0,0,18696,11629,3814,0,0,0,0,91.13666667,91.13666667,approved
10826,150000,1,1,2,31,0,0,0,0,0,0,1575,4711,4956,6692,14418,25825,3651,1068,1977,9118,12625,122,0,101.384,101.384,approved
10857,200000,2,3,2,31,-1,-1,0,0,0,2,2126,99787,194779,194179,164444,83277,99787,100000,0,83277,0,77325,0,148.8305,148.8305,approved
10895,360000,2,1,1,31,1,-1,-1,0,-1,-1,-1,180,14418,8625,516,0,181,14418,0,516,0,1235,0,100.0505556,100.0505556,approved
10903,30000,2,2,2,31,0,0,0,0,0,0,28716,26570,26829,26839,27449,25125,2000,1600,1000,1000,1000,0,0,10.94666667,10.94666667,approved
10961,620000,2,1,2,31,0,0,0,0,0,0,569023,562316,475333,473182,481896,513798,23009,20004,20008,14000,35804,250005,0,11.93322581,11.93322581,approved
11081,360000,1,1,2,31,-1,-1,-1,-2,-1,-1,509,1350,0,0,1713,4819,1363,0,0,1713,4819,6439,1,100.2372222,90.23722222,rejected
11085,190000,1,1,2,31,0,0,0,0,0,0,182396,187565,188334,182889,81409,85059,8300,5302,6037,3500,5000,4000,0,8.370526316,8.370526316,approved
11116,270000,2,1,2,31,0,0,0,0,0,0,167428,168827,148031,92943,94464,92899,6155,5382,3270,3377,3329,3553,1,40.26925926,30.26925926,rejected
11118,350000,1,1,2,31,0,-1,-1,-2,-2,-2,51900,1000,0,0,0,0,1000,0,0,0,0,0,0,85.45714286,85.45714286,approved
11127,50000,2,2,2,31,-1,-1,-1,-1,-1,-1,422,1334,3962,0,660,1840,1532,3962,0,660,1840,0,1,102.22,92.22,rejected
11157,180000,1,1,2,31,-2,-2,-2,-2,-2,-2,2930,3300,2860,4216,2609,9609,3300,2860,4216,2609,9700,6525,0,100.2055556,100.2055556,approved
11158,40000,1,2,2,31,0,0,0,0,0,0,37408,37681,37987,37100,37098,37846,1931,1888,1458,1489,1510,1505,0,11.3075,11.3075,approved
11174,340000,2,2,1,31,-1,-1,-1,-1,-1,-1,18495,1609,17707,31778,46063,43101,1611,17709,31780,47056,43117,46771,0,95.03411765,95.03411765,approved
11204,200000,1,2,2,31,0,0,0,0,0,0,173103,176817,180416,184018,188151,199766,6500,6546,6600,7100,15000,0,0,16.6985,16.6985,approved
11218,30000,2,2,1,31,-1,2,2,3,2,2,699,309,-471,1479,1320,930,0,0,1950,0,390,0,1,97.67,87.67,rejected
11232,50000,1,1,2,31,0,0,0,0,0,0,4560,7302,9011,11540,14180,15307,3000,2000,3000,3000,2000,5000,0,96.88,96.88,approved
11236,260000,1,2,2,31,0,0,0,0,0,0,62446,54074,46407,38874,31324,24031,2000,2000,2000,2000,2000,72000,0,76.75153846,76.75153846,approved
11266,100000,1,1,2,31,0,0,2,2,-1,-1,27163,29408,29395,28895,105,955,3000,1000,0,1000,1000,1000,0,75.837,75.837,approved
11275,230000,2,1,2,31,0,0,0,0,0,0,20356,21504,21729,23113,22936,23378,1676,1700,2007,1000,1000,1000,0,91.87826087,91.87826087,approved
11290,280000,2,1,2,31,-2,-2,-2,-2,-2,-2,1558,0,940,0,699,0,0,940,0,699,0,399,0,99.44357143,99.44357143,approved
11292,180000,2,3,1,31,-2,-2,-2,-2,-2,-2,247,1562,1548,768,0,0,1562,1548,768,0,0,0,0,100.7305556,100.7305556,approved
11301,50000,2,3,1,31,0,0,0,0,0,0,50612,43616,43339,29735,30360,29697,1879,1863,1042,1081,1081,1072,0,2.534,2.534,approved
11306,50000,1,2,1,31,0,0,0,0,0,0,51319,52214,50260,32502,27697,25940,5000,2300,1100,1000,1000,1500,1,7.362,-2.638,rejected
11322,400000,2,1,1,31,-1,-1,-1,-1,-1,-1,5581,2833,1162,325,325,325,2833,1162,325,325,325,325,0,99.313,99.313,approved
11331,300000,1,2,2,31,0,0,0,0,0,0,285038,291480,298378,131103,128742,124882,12507,15056,5027,5007,5063,3039,0,9.156333333,9.156333333,approved
11336,220000,1,1,2,31,-2,-2,-2,-2,-2,-2,332,332,328,1024,1888,1132,333,329,1029,1897,1137,1499,0,100.0004545,100.0004545,approved
11374,50000,1,2,2,31,0,0,0,0,0,-2,47709,47838,49597,43885,0,0,3007,5230,1927,0,0,0,0,10.596,10.596,approved
11395,30000,1,2,2,31,2,0,0,0,0,-1,23559,23381,540,150,-30,170,1000,500,0,600,200,5183,0,24.80333333,24.80333333,approved
11402,390000,2,2,1,31,0,0,0,0,0,-2,49667,33900,33545,16666,0,0,1700,17000,333,0,16666,13807,0,87.70076923,87.70076923,approved
11413,30000,1,2,1,31,0,0,0,0,0,0,29285,29390,30300,29463,29531,29901,1820,1730,1154,1034,1212,1054,0,8.45,8.45,approved
11433,80000,2,2,1,31,0,0,-1,0,-1,-1,3601,-876,6440,2802,1290,4547,9,9242,0,1290,4547,1850,1,95.51,85.51,rejected
11446,440000,2,2,2,31,0,0,0,0,0,-1,49803,25781,18400,10978,1175,32857,1390,4375,271,497,34255,1048,0,88.99704545,88.99704545,approved
11531,240000,2,1,2,31,0,0,0,0,0,2,65220,68155,70184,71784,78659,81212,4000,3167,2767,8233,4000,4000,0,74.49166667,74.49166667,approved
11572,50000,1,3,1,31,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,approved
11577,20000,1,2,1,31,-1,-1,-1,0,-1,-1,836,390,780,390,390,0,390,780,0,390,0,780,1,97.77,87.77,rejected
11596,50000,1,2,2,31,0,0,0,0,0,0,40754,41588,43409,45919,48530,0,2000,2000,3000,3000,0,0,0,22.492,22.492,approved
11597,200000,2,1,2,31,-1,-1,-1,-1,-1,-1,4938,2277,1209,0,1440,0,2286,2712,0,1440,0,0,0,98.674,98.674,approved
11624,180000,1,2,2,31,0,0,0,-2,-2,-2,130171,12666,0,0,0,0,1110,0,0,0,0,0,0,28.29944444,28.29944444,approved
11671,20000,1,2,1,31,0,0,0,0,0,0,18490,25404,19789,19985,19676,6971,1500,2393,1000,494,139,19710,0,15.05,15.05,approved
11744,70000,1,2,2,31,0,0,2,2,3,2,5942,8176,8891,9522,9084,8792,2500,1000,923,0,0,400,0,95.08285714,95.08285714,approved
11748,80000,2,1,2,31,-1,-1,-1,-1,-1,-1,5759,8395,1768,4284,7202,2014,8414,1775,4284,7202,2014,5218,0,103.31875,103.31875,approved
11778,150000,1,2,2,31,-1,-1,2,0,-1,-1,8839,18814,14776,15582,7722,10156,11394,0,13000,7722,11000,21191,0,101.7033333,101.7033333,approved
11875,60000,1,3,2,31,2,2,2,0,0,0,30841,34336,33489,35615,38027,39239,4000,0,3000,3000,2000,3000,0,55.265,55.265,approved
11984,100000,1,1,2,31,1,2,0,0,2,0,104395,101736,106101,54707,54924,52141,1867,1867,5026,2800,2800,2800,0,-2.528,-2.528,approved
12010,230000,2,1,1,31,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1,100,90,rejected
12029,80000,1,1,2,31,1,2,2,0,0,0,61241,62155,56049,50829,50687,47362,2515,16,2003,2013,5007,113,0,26.5925,26.5925,approved
12049,50000,1,2,1,31,1,2,0,0,0,0,51203,50110,51066,50737,50827,50856,0,2100,1800,1900,2100,1800,0,-2.406,-2.406,approved
12058,290000,2,1,2,31,-1,-1,-1,0,0,0,1170,0,83289,82889,82889,1964,0,83289,0,0,0,7951,0,99.59655172,99.59655172,approved
12064,100000,1,2,2,31,0,0,0,0,0,0,21345,26288,23386,25362,26318,42484,6363,4386,5362,4344,20000,4382,0,85.018,85.018,approved
12093,220000,1,1,2,31,0,0,0,0,-1,0,5254,5868,8708,4078,5365,4055,5000,3040,3520,5371,20,0,0,99.88454545,99.88454545,approved
12140,120000,2,2,2,31,0,0,0,0,0,0,115573,117767,115918,116918,118698,121372,5700,4172,4168,4770,5119,2954,0,8.439166667,8.439166667,approved
12163,120000,1,2,1,31,2,2,2,2,2,2,53672,56495,57455,58127,59367,60333,4300,2500,2200,2300,2114,1,1,58.85666667,48.85666667,rejected
12203,20000,1,1,2,31,-1,-1,-1,-1,-1,-1,1261,390,390,390,0,780,390,390,390,0,780,0,0,95.645,95.645,approved
12234,160000,1,2,1,31,0,0,0,0,2,0,54835,46575,7169,9036,8749,9447,3500,2000,2000,0,1000,500,0,67.915625,67.915625,approved
12405,130000,2,2,2,31,0,0,0,0,0,0,80533,42126,44370,85115,69011,70460,1816,3060,69000,2578,2671,2888,0,39.44846154,39.44846154,approved
12416,370000,2,1,1,31,-2,-1,0,0,0,0,0,229818,234379,239082,244124,243986,229818,8409,8500,8800,8800,14100,0,162.112973,162.112973,approved
12450,260000,2,3,1,31,0,0,-2,-2,-2,-2,20000,0,0,0,0,0,0,0,0,0,0,7287,0,92.30769231,92.30769231,approved
12463,170000,1,3,1,31,2,0,0,0,0,0,170485,229805,167524,185414,121092,117320,8000,8000,5000,5000,4500,5000,0,4.420588235,4.420588235,approved
12497,60000,2,1,2,31,0,-1,2,2,2,2,3610,855,111,411,261,6695,900,0,300,0,6500,0,0,95.48333333,95.48333333,approved
12502,300000,1,1,2,31,1,-1,-1,-1,-1,-1,-122,22953,3565,19869,26249,1332,23075,3583,19969,26380,1338,0,0,107.7323333,107.7323333,approved
12560,200000,1,1,1,31,0,0,0,0,0,0,179063,159466,162739,163555,166452,168398,5000,5100,5000,6000,4500,20000,0,12.9685,12.9685,approved
12564,300000,2,1,2,31,0,0,0,-1,-1,-1,11158,1616,3658,658,662,0,1000,2700,658,662,0,0,0,96.614,96.614,approved
12583,60000,2,2,2,31,-1,-1,2,-1,-1,-1,326,1152,826,22662,38211,19671,1152,0,22662,38211,19671,12245,0,101.3766667,101.3766667,approved
12639,280000,1,1,2,31,-1,-1,-2,-1,-1,-1,2158,-2,-2,5823,2900,42128,0,0,5825,2915,42338,2419,1,99.22928571,89.22928571,rejected
12647,500000,1,3,2,31,-2,-2,-2,-2,-2,-2,453,16577,40489,39744,26765,2837,16783,40496,1075,2133,2851,85327,0,103.266,103.266,approved
12748,50000,1,1,2,31,0,0,0,0,0,0,50758,49517,49528,44768,40295,33088,2501,2005,1312,1614,1706,0,0,3.486,3.486,approved
12795,190000,1,1,2,31,-2,-2,-1,-1,0,0,-579,0,400,579,579,-421,579,400,579,0,421,0,1,100.6094737,90.60947368,rejected
12824,200000,2,2,2,31,0,0,0,0,0,0,192698,196484,177001,100908,98873,95548,8135,7163,3783,3766,3500,4000,0,7.7185,7.7185,approved
12899,50000,1,2,2,31,2,0,0,0,-1,-1,49804,28662,29476,4011,1000,0,2000,1500,1000,1000,0,0,0,4.392,4.392,approved
12910,260000,2,1,2,31,0,0,0,0,0,0,117271,121442,121805,127594,110146,112364,7000,4150,8000,4000,4000,5000,0,57.58807692,57.58807692,approved
12917,330000,2,3,2,31,-1,-1,-1,-1,-1,-1,5480,30630,6350,6033,2205,0,30630,6350,6033,5649,0,173,0,107.6212121,107.6212121,approved
12980,70000,1,1,2,31,0,0,0,2,0,0,67270,67807,70410,68248,47910,48820,3400,4602,63,1800,1731,1702,0,8.757142857,8.757142857,approved
12984,30000,1,1,2,31,0,0,0,0,0,0,28398,18550,13198,13222,14620,17376,2081,1196,1000,2000,3000,5000,0,12.27666667,12.27666667,approved
13031,130000,2,2,2,31,0,0,0,0,0,0,97544,99208,102946,103750,105818,98401,4000,5300,3700,3600,3700,3500,0,28.04307692,28.04307692,approved
13040,210000,2,1,2,31,0,0,0,0,0,0,182501,187796,190227,127436,129714,131440,9000,8000,5000,5000,5000,5000,0,17.38047619,17.38047619,approved
13046,130000,1,2,1,31,2,2,0,0,0,0,131635,126548,127748,100291,93552,95521,0,5100,4100,3392,3521,3724,1,-1.257692308,-11.25769231,rejected
13064,90000,1,1,2,31,0,0,0,0,0,0,79397,77962,73870,58792,58402,59633,2950,3000,2205,2300,2300,3000,1,15.05888889,5.058888889,rejected
13067,20000,1,2,2,31,1,-1,2,0,0,0,0,184,184,5932,7725,7679,184,0,5924,2000,2451,0,0,100.92,100.92,approved
13117,500000,1,1,2,31,-2,-2,-1,0,-1,-1,81252,14979,26089,13333,13256,106200,16527,27243,1000,13256,106354,213405,0,87.055,87.055,approved
13125,260000,2,1,1,31,-1,0,0,0,0,2,8078,27201,27879,28420,39206,37705,20000,2000,2000,12000,0,2000,0,104.5853846,104.5853846,approved
13127,500000,2,2,1,31,0,0,0,0,0,0,21008,17863,15219,14044,14191,13650,1500,2000,1100,505,700,2000,0,96.0984,96.0984,approved
13196,180000,2,2,2,31,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1,100,90,rejected
13246,280000,2,2,1,31,0,0,0,0,0,0,207966,209146,213900,5202,4282,1000,5078,5069,109,97,25,145,0,27.54,27.54,approved
13293,10000,1,3,2,31,0,0,0,0,0,0,5062,5687,6132,5851,5735,6087,1259,1100,197,362,1000,1000,0,61.97,61.97,approved
13304,300000,2,2,1,31,0,0,0,0,0,0,89240,92016,92971,94817,96756,98325,4214,3377,3395,3468,3133,3307,0,71.658,71.658,approved
13329,390000,2,1,2,31,0,0,0,0,0,0,252109,252401,180074,178025,198721,162444,12009,7508,6000,39604,6341,5000,1,38.43589744,28.43589744,rejected
13332,80000,2,2,2,31,0,0,0,0,0,0,28190,27045,22843,20578,19049,16221,1751,1500,1000,779,545,500,1,66.95125,56.95125,rejected
13337,180000,1,1,2,31,-1,-1,-1,-2,-2,-2,300,253,0,0,0,0,253,0,0,0,0,3642,0,99.97388889,99.97388889,approved
13339,390000,2,2,2,31,1,2,0,0,-1,-1,20852,18376,15229,18229,9290,1826,0,1000,3000,9290,1826,3706,0,94.65333333,94.65333333,approved
13370,150000,1,1,1,31,2,2,2,2,2,2,159734,160247,131511,129369,123191,132072,4800,4006,3669,0,11781,0,1,-3.289333333,-13.28933333,rejected
13426,180000,1,1,2,31,-1,-1,-1,-1,-1,-1,914,907,900,923,922,900,907,900,923,922,900,946,0,99.99611111,99.99611111,approved
13485,30000,1,3,1,31,2,-1,-1,-1,-1,-1,390,390,390,0,780,0,390,390,0,780,0,0,0,100,100,approved
13519,200000,2,1,2,31,-1,-1,0,0,0,-1,1041,1053,3042,1381,1381,27106,2000,2011,0,0,27106,35200,0,100.4795,100.4795,approved
13529,20000,1,3,2,31,2,2,2,2,2,2,13335,15617,15090,16859,16472,21819,2800,0,2001,0,5782,0,0,47.325,47.325,approved
13583,170000,2,2,2,31,0,0,0,0,0,0,165987,169790,115786,72309,73812,75149,8400,4000,2210,2282,2159,1800,0,7.301764706,7.301764706,approved
13604,30000,2,2,1,31,0,0,0,0,0,0,28405,29639,30246,23774,24384,15855,4000,1555,631,769,317,0,1,18.65,8.65,rejected
13608,260000,2,1,2,31,0,0,0,0,0,0,180891,165412,108223,108860,80757,79073,8250,5500,5000,3500,3000,4000,0,33.59961538,33.59961538,approved
13652,140000,2,1,2,31,-1,-1,-1,-1,-1,-1,727,829,550,1045,432,898,829,550,1045,432,898,208,0,100.0728571,100.0728571,approved
13699,360000,2,1,2,31,-1,-1,0,0,-1,-1,24500,2251,7714,4502,1896,5117,2251,5463,2251,1896,5117,7172,0,93.81972222,93.81972222,approved
13766,160000,2,1,2,31,1,-2,-2,-2,-1,-1,-200,-200,-200,0,10199,0,0,0,200,10199,303,0,0,100.125,100.125,approved
13829,230000,2,2,2,31,0,0,-2,-1,-1,0,47906,0,0,1255,80158,81775,0,0,1255,80158,3107,2857,0,79.17130435,79.17130435,approved
13838,200000,1,2,2,31,-1,-1,-1,-1,-1,-1,7179,7626,3802,1271,1489,1260,7631,3803,1271,1489,1260,1373,0,100.226,100.226,approved
13868,380000,2,1,1,31,0,0,0,0,2,0,225905,225515,227387,197959,194710,199300,11000,9000,15000,0,8000,8000,0,43.44605263,43.44605263,approved
13897,110000,2,2,2,31,2,0,0,0,0,2,1472,2785,5496,7496,9298,3340,1500,3000,2000,2000,0,93665,1,100.0254545,90.02545455,rejected
13929,110000,2,1,1,31,-2,-2,-2,-2,-2,-1,0,0,0,0,163,63755,0,0,0,163,63755,2000,0,100,100,approved
13941,60000,2,3,1,31,0,0,0,0,0,0,27347,22915,22243,20938,22486,21394,5000,7243,5000,5000,5394,16000,0,62.755,62.755,approved
13998,90000,1,3,1,31,1,2,2,3,5,5,63276,61693,75670,83772,83401,81487,0,15000,10000,1500,0,1500,1,29.69333333,19.69333333,rejected
14026,50000,1,2,1,31,0,0,0,2,2,2,42159,43172,46450,45402,48677,47740,2000,4000,0,4000,0,2300,1,19.682,9.682,rejected
14031,50000,2,2,1,31,0,0,0,2,0,0,45074,46546,48945,47994,48704,41189,2201,3600,0,1500,1500,1531,1,14.254,4.254,rejected
14049,120000,2,1,1,31,-1,-1,2,0,0,-2,413,4480,2080,2280,0,0,4269,0,200,0,0,0,0,103.2133333,103.2133333,approved
14064,120000,1,1,2,31,-1,-1,-1,-1,-1,-1,1316,1316,1316,533,4116,9834,1316,1316,533,4116,9834,7100,1,100,90,rejected
14074,50000,1,3,2,31,0,0,0,0,0,0,49415,49547,15464,15701,12192,12515,1278,1195,432,443,526,291,0,3.726,3.726,approved
14155,220000,1,1,2,31,0,0,0,0,0,0,75538,78315,80361,82199,84782,87284,4000,4000,4000,4000,4000,4000,0,67.48272727,67.48272727,approved
14165,210000,2,1,2,31,0,0,0,0,0,0,140839,119171,119680,118070,111841,111716,4500,6000,5102,5000,5000,4000,0,35.07666667,35.07666667,approved
14303,200000,1,1,2,31,1,-2,-1,-1,-1,-1,0,0,50307,28281,42163,0,0,50307,28281,42163,5040,3036,0,100,100,approved
14378,310000,2,3,1,31,0,0,0,0,0,0,214190,178194,140681,104855,77242,74165,9000,6005,5017,3000,4000,3000,0,33.80967742,33.80967742,approved
14381,170000,1,1,2,31,-1,-1,-1,-1,0,-1,959,1898,850,6390,1958,1346,1911,850,6390,5,1358,202,0,100.56,100.56,approved
14387,280000,2,2,2,31,-2,-2,-2,-2,-2,-2,2419,10499,16243,0,0,0,10517,16494,0,0,0,0,0,102.8921429,102.8921429,approved
14388,360000,2,1,2,31,-2,-2,-2,-2,-2,-2,211,70,0,1600,0,1101,70,0,1600,0,1101,0,0,99.96083333,99.96083333,approved
14413,230000,2,2,1,31,1,-1,0,0,0,0,0,2716,3648,6648,7982,9203,2716,1000,3000,4000,2000,1000,0,101.1808696,101.1808696,approved
14439,30000,2,3,2,31,-1,-1,-1,-1,-1,-2,5477,7314,2970,2587,0,0,8011,2970,2587,0,0,0,0,108.4466667,108.4466667,approved
14440,50000,2,1,2,31,3,3,4,3,2,5,27166,30190,29421,28652,34032,32913,3769,0,0,6000,0,0,1,53.206,43.206,rejected
14453,50000,1,2,2,31,0,0,0,0,2,0,48548,49579,27496,20414,19978,18547,2032,1304,1500,0,868,1000,1,6.968,-3.032,rejected
14524,160000,2,1,2,31,-1,-1,-1,-1,-1,-1,4203,9739,15628,3666,4098,4237,9739,17751,3666,4098,4237,3007,0,103.46,103.46,approved
14525,380000,2,1,2,31,-2,-2,-2,-1,0,0,276,276,0,196050,202129,295891,276,0,202129,9500,98500,17000,0,100,100,approved
