ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,default payment next month (y-truth),Final Calculation,Profit - Status,Favor/Unfavor(y-pred)
10333,30000,1,2,2,30,0,80.84333333,approved,favorable
10248,220000,2,2,2,30,0,100.1345455,approved,favorable
10289,160000,2,2,1,30,0,67.875,approved,favorable
9944,130000,1,1,2,30,0,42.41230769,approved,unfavorable
10800,210000,2,2,1,30,0,26.95190476,approved,unfavorable
9680,50000,2,3,2,30,0,7.756,approved,unfavorable
9748,400000,2,2,1,30,0,60.9435,approved,favorable
10253,200000,2,1,2,30,0,102.931,approved,favorable
10006,240000,1,2,1,30,0,9.303333333,approved,unfavorable
9664,140000,1,2,1,30,1,-2.287857143,rejected,unfavorable
10864,280000,1,1,2,30,0,98.81785714,approved,favorable
9625,200000,2,3,2,30,0,5.6345,approved,unfavorable
10286,450000,1,2,2,30,1,-41.22733333,rejected,unfavorable
10961,230000,1,2,2,30,0,52.12478261,approved,favorable
10412,220000,2,1,2,30,0,5.87,approved,unfavorable
10614,380000,2,2,2,30,0,22.68368421,approved,unfavorable
10327,200000,1,2,2,30,0,13.692,approved,unfavorable
10793,50000,2,2,1,30,1,42.056,rejected,unfavorable
10827,180000,2,5,2,30,0,100,approved,favorable
10197,360000,2,1,2,30,0,96.98305556,approved,favorable
10524,140000,2,2,2,30,1,23.65142857,rejected,unfavorable
9669,20000,1,2,2,30,1,0.115,rejected,unfavorable
10421,260000,2,1,2,30,0,62.86576923,approved,favorable
9847,330000,2,2,2,30,1,89.78666667,rejected,favorable
10805,320000,2,1,2,30,0,102.3728125,approved,favorable
10424,220000,1,2,2,30,0,101.9063636,approved,favorable
10561,260000,1,1,2,30,0,99.58115385,approved,favorable
10288,200000,1,2,1,30,0,46.162,approved,unfavorable
10917,180000,2,1,2,30,0,99.19222222,approved,favorable
10727,280000,1,1,1,30,0,45.03178571,approved,unfavorable
10004,640000,2,1,2,30,0,82.3884375,approved,favorable
10088,170000,1,2,1,30,0,100.2447059,approved,favorable
9842,210000,2,1,2,30,0,96.18857143,approved,favorable
10450,200000,2,1,1,30,0,80.801,approved,favorable
10109,80000,1,3,2,30,1,-6.13,rejected,unfavorable
10868,370000,1,1,2,30,0,13.26216216,approved,unfavorable
10452,100000,2,2,1,30,1,-7.263,rejected,unfavorable
9992,130000,1,2,2,30,0,2.306923077,approved,unfavorable
9994,30000,2,1,1,30,1,49.67,rejected,unfavorable
10222,70000,2,2,2,30,0,73.43428571,approved,favorable
9693,50000,1,2,2,30,0,6.986,approved,unfavorable
9925,120000,2,2,1,30,0,32.48916667,approved,unfavorable
9893,320000,1,2,2,30,0,91.1515625,approved,favorable
10311,290000,2,1,1,30,0,82.25275862,approved,favorable
9913,610000,1,2,1,30,0,92.03442623,approved,favorable
10573,60000,1,2,1,30,1,13.10333333,rejected,unfavorable
10720,120000,1,2,2,30,0,99.58583333,approved,favorable
10702,100000,2,2,2,30,1,58.292,rejected,favorable
10118,360000,2,2,2,30,0,100.025,approved,favorable
10510,80000,2,2,2,30,0,-9.0275,approved,unfavorable
10950,290000,2,1,1,30,0,28.16275862,approved,unfavorable
10682,80000,2,5,2,30,0,117.14375,approved,favorable
9751,50000,1,1,2,30,0,79.026,approved,favorable
10855,120000,1,1,2,30,0,100,approved,favorable
10858,360000,1,2,2,30,0,23.57722222,approved,unfavorable
10769,260000,1,1,1,30,0,99.94576923,approved,favorable
10095,20000,1,2,2,30,0,128.05,approved,favorable
10843,360000,2,1,1,30,0,101.9625,approved,favorable
10087,60000,1,2,2,30,0,8.511666667,approved,unfavorable
9950,360000,2,2,1,30,0,98.51333333,approved,favorable
9720,140000,2,1,2,30,1,92.51642857,rejected,favorable
10595,280000,2,1,2,30,0,100.0175,approved,favorable
10819,150000,2,4,2,30,0,99.43466667,approved,favorable
10679,360000,2,1,2,30,0,91.08666667,approved,favorable
9834,70000,1,2,2,30,1,69.24857143,rejected,favorable
10487,30000,2,2,1,30,0,9.116666667,approved,unfavorable
10146,130000,2,1,2,30,1,83.97692308,rejected,favorable
10820,50000,2,3,2,30,0,14.254,approved,unfavorable
9618,70000,1,2,2,30,1,0.568571429,rejected,unfavorable
9836,230000,2,1,2,30,0,99.59304348,approved,favorable
10013,50000,2,1,2,30,0,96.478,approved,favorable
9830,20000,2,3,1,30,0,13.9,approved,unfavorable
9828,160000,1,3,2,30,0,88.606875,approved,favorable
9711,80000,1,2,2,30,0,17.0675,approved,unfavorable
9632,380000,1,1,2,30,1,90,rejected,favorable
9861,70000,2,1,2,30,0,182.6814286,approved,favorable
10425,30000,1,3,1,30,1,82,rejected,favorable
9964,20000,1,2,2,30,0,40.385,approved,unfavorable
10030,170000,2,1,2,30,1,75.13705882,rejected,favorable
9957,260000,2,2,2,30,0,94.45961538,approved,favorable
9883,30000,2,2,1,30,0,21.14666667,approved,unfavorable
10037,360000,2,2,2,30,0,98.55305556,approved,favorable
10319,390000,2,1,2,30,0,62.20974359,approved,favorable
9628,50000,1,2,2,30,0,2.28,approved,unfavorable
9886,120000,2,1,2,30,1,90,rejected,favorable
10691,80000,2,5,1,30,0,100,approved,favorable
9870,280000,2,1,1,30,0,25.13642857,approved,unfavorable
10485,80000,2,3,2,30,1,85.35,rejected,favorable
9739,150000,2,1,1,30,0,78.63266667,approved,favorable
10865,500000,1,1,2,30,0,93.5958,approved,favorable
10823,230000,2,1,1,30,1,63.79826087,rejected,favorable
10654,180000,2,2,2,30,0,87.85722222,approved,favorable
10576,140000,1,1,2,30,0,91.09428571,approved,favorable
10124,450000,2,1,2,30,1,80.07888889,rejected,favorable
10734,110000,1,1,2,30,0,52.69090909,approved,favorable
10003,310000,2,3,2,30,0,67.70935484,approved,favorable
9841,200000,1,1,2,30,0,100,approved,favorable
10018,300000,2,1,1,30,0,102.009,approved,favorable
10236,230000,2,2,2,30,0,99.50869565,approved,favorable
10285,360000,1,2,2,30,0,100.2777778,approved,favorable
10046,70000,2,2,2,30,1,49.68142857,rejected,unfavorable
10533,250000,2,2,2,30,0,24.0256,approved,unfavorable
9896,150000,2,1,2,30,0,11.11333333,approved,unfavorable
10329,30000,1,3,2,30,0,88.94,approved,favorable
10071,360000,2,1,2,30,0,110.3922222,approved,favorable
10999,320000,1,1,2,30,0,71.710625,approved,favorable
10347,220000,2,1,2,30,0,98.18681818,approved,favorable
10900,20000,2,2,2,30,1,-10.64,rejected,unfavorable
10888,180000,1,2,2,30,0,98.20611111,approved,favorable
10650,410000,2,1,2,30,0,102.0529268,approved,favorable
10369,190000,2,1,1,30,1,4.895263158,rejected,unfavorable
10475,40000,2,2,1,30,0,5.15,approved,unfavorable
10029,200000,1,3,2,30,0,46.9835,approved,unfavorable
10231,460000,1,2,2,30,0,17.20521739,approved,unfavorable
9808,120000,2,1,2,30,0,100,approved,favorable
10803,370000,2,1,2,30,0,100.6081081,approved,favorable
10766,420000,1,2,2,30,0,71.99952381,approved,favorable
9639,490000,2,2,1,30,0,62.73755102,approved,favorable
10390,100000,2,1,1,30,1,90.851,rejected,favorable
10608,270000,2,1,2,30,0,91.61925926,approved,favorable
10603,220000,2,1,1,30,0,31.50818182,approved,unfavorable
10688,100000,2,1,2,30,0,135.563,approved,favorable
9918,150000,1,2,1,30,0,73.66933333,approved,favorable
10851,320000,2,1,2,30,0,97.5640625,approved,favorable
9937,90000,2,1,2,30,0,99.16666667,approved,favorable
10840,120000,2,2,2,30,0,3.955,approved,unfavorable
9973,240000,1,1,2,30,1,90,rejected,favorable
10357,300000,2,1,2,30,0,30.22366667,approved,unfavorable
10816,360000,2,2,2,30,0,98.25138889,approved,favorable
10014,320000,2,1,2,30,0,100.0625,approved,favorable
10354,500000,2,2,2,30,0,85.3692,approved,favorable
9864,180000,2,1,1,30,1,88.47611111,rejected,favorable
9914,130000,1,1,2,30,1,-5.542307692,rejected,unfavorable
10458,220000,2,1,2,30,0,80.27318182,approved,favorable
10448,160000,2,1,1,30,1,45.25875,rejected,unfavorable
10940,180000,2,1,2,30,0,96.32777778,approved,favorable
9939,130000,2,1,2,30,1,-0.423846154,rejected,unfavorable
10909,30000,2,2,1,30,0,83.35333333,approved,favorable
10401,50000,2,1,1,30,1,-5.31,rejected,unfavorable
10216,50000,1,1,2,30,0,19.856,approved,unfavorable
10973,220000,1,2,1,30,0,100.47,approved,favorable
10901,170000,2,5,2,30,0,63.73117647,approved,favorable
10394,100000,2,2,2,30,0,18.159,approved,unfavorable
9746,50000,1,3,2,30,0,43.566,approved,unfavorable
10147,210000,2,1,2,30,1,89.55666667,rejected,favorable
10996,120000,1,2,2,30,0,21.3,approved,unfavorable
9794,80000,2,1,1,30,0,22.0975,approved,unfavorable
10453,300000,2,2,2,30,0,135.019,approved,favorable
10133,50000,2,1,2,30,0,85.226,approved,favorable
10698,430000,2,1,2,30,0,87.79302326,approved,favorable
9682,240000,2,2,2,30,0,100.6733333,approved,favorable
10331,160000,1,2,2,30,0,99.78125,approved,favorable
10307,120000,1,2,1,30,1,85.57916667,rejected,favorable
9874,110000,1,1,2,30,0,3.276363636,approved,unfavorable
10035,230000,1,1,2,30,0,61.0673913,approved,favorable
10140,180000,1,2,2,30,1,68.24777778,rejected,favorable
10965,80000,1,2,2,30,0,23.255,approved,unfavorable
10795,70000,2,2,2,30,1,72.09714286,rejected,favorable
10646,180000,2,2,1,30,1,92.645,rejected,favorable
10515,290000,2,1,2,30,0,87.37172414,approved,favorable
10998,290000,1,2,2,30,1,-3.14862069,rejected,unfavorable
9839,180000,2,1,2,30,0,99.01,approved,favorable
10057,360000,1,1,2,30,0,90.225,approved,favorable
10893,250000,2,1,2,30,0,94.4996,approved,favorable
9681,130000,1,1,2,30,0,97.40384615,approved,favorable
10928,200000,2,1,2,30,0,100,approved,favorable
10744,200000,1,3,2,30,0,100.34,approved,favorable
10294,80000,2,3,1,30,1,40.39125,rejected,unfavorable
10027,150000,2,1,1,30,1,-8.130666667,rejected,unfavorable
9980,120000,1,2,2,30,0,39.65583333,approved,unfavorable
10503,150000,2,1,1,30,0,39.04266667,approved,unfavorable
10722,140000,1,1,2,30,0,9.545714286,approved,unfavorable
10668,380000,2,2,1,30,0,2.222368421,approved,unfavorable
10509,240000,2,2,2,30,0,111.9304167,approved,favorable
10526,110000,2,2,1,30,0,10.89181818,approved,unfavorable
10392,400000,2,1,2,30,0,68.30525,approved,favorable
10283,120000,2,2,2,30,0,15.99916667,approved,unfavorable
10625,50000,2,2,1,30,1,-0.392,rejected,unfavorable
10340,140000,1,2,2,30,0,99.08,approved,favorable
10323,50000,1,3,2,30,0,6.738,approved,unfavorable
10930,30000,2,2,2,30,1,14.39333333,rejected,unfavorable
10725,210000,1,1,1,30,0,43.9152381,approved,unfavorable
9660,50000,1,2,2,30,0,61.876,approved,favorable
10005,310000,2,1,2,30,0,89.87870968,approved,favorable
10580,80000,1,2,1,30,1,84.365,rejected,favorable
10209,150000,2,2,1,30,1,90.464,rejected,favorable
9838,140000,2,1,2,30,0,100,approved,favorable
10780,70000,2,3,1,30,1,14.64,rejected,unfavorable
9843,80000,1,2,2,30,1,13.39,rejected,unfavorable
9673,20000,1,2,1,30,1,97.87,rejected,favorable
10343,50000,2,2,2,30,1,-8.62,rejected,unfavorable
10431,150000,1,3,2,30,0,48.58333333,approved,unfavorable
10127,160000,2,1,2,30,0,95.911875,approved,favorable
9991,100000,1,2,2,30,0,19.588,approved,unfavorable
10154,20000,1,2,2,30,0,6.84,approved,unfavorable
9694,100000,1,2,2,30,0,100.561,approved,favorable
10683,200000,2,2,2,30,0,102.7505,approved,favorable
9873,120000,2,1,1,30,0,100,approved,favorable
9756,180000,2,1,2,30,0,91.92333333,approved,favorable
10970,130000,1,2,2,30,0,99.7,approved,favorable
10569,80000,1,2,2,30,0,74.21625,approved,favorable
10513,230000,2,2,2,30,0,127.6121739,approved,favorable
10047,240000,1,2,2,30,0,41.19708333,approved,unfavorable
10700,230000,2,4,2,30,0,31.30043478,approved,unfavorable
10010,180000,1,2,1,30,1,90,rejected,favorable
10391,260000,2,1,2,30,1,90.78961538,rejected,favorable
10574,30000,1,2,2,30,1,3.643333333,rejected,unfavorable
9900,210000,2,1,2,30,0,100.3785714,approved,favorable
10427,80000,1,2,2,30,0,85.87625,approved,favorable
10974,50000,1,3,2,30,1,73.074,rejected,favorable
10302,260000,1,2,2,30,0,97.91307692,approved,favorable
11008,170000,1,1,2,30,0,26.62764706,approved,unfavorable
10711,230000,1,2,2,30,0,97.77173913,approved,favorable
10821,300000,2,1,2,30,1,89.85033333,rejected,favorable
10815,100000,2,1,2,30,0,25.612,approved,unfavorable
10959,100000,1,2,2,30,1,5.002,rejected,unfavorable
10454,350000,2,1,2,30,0,99.80885714,approved,favorable
10378,360000,1,1,2,30,0,99.55666667,approved,favorable
9678,400000,2,2,2,30,0,100.05,approved,favorable
9977,180000,1,2,1,30,0,28.38833333,approved,unfavorable
10986,80000,1,2,2,30,0,99.41375,approved,favorable
10214,170000,2,1,2,30,0,83.49882353,approved,favorable
10366,180000,2,1,2,30,0,7.477222222,approved,unfavorable
10568,260000,1,2,2,30,0,98.79230769,approved,favorable
10116,100000,1,3,1,30,1,21.564,rejected,unfavorable
9779,50000,1,3,2,30,0,89.04,approved,favorable
10987,50000,1,2,2,30,0,10.724,approved,unfavorable
9698,250000,1,2,1,30,0,110.6572,approved,favorable
11009,180000,1,2,2,30,0,72.66722222,approved,favorable
10944,200000,2,1,2,30,0,100.001,approved,favorable
10772,20000,1,1,2,30,1,221.9,rejected,favorable
10753,230000,1,2,2,30,0,29.62565217,approved,unfavorable
10032,350000,1,1,1,30,0,88.98314286,approved,favorable
10922,70000,2,2,2,30,1,-5.397142857,rejected,unfavorable
9956,210000,2,2,1,30,0,100,approved,favorable
9863,100000,2,2,1,30,1,61.822,rejected,favorable
10226,50000,1,2,2,30,1,89.6,rejected,favorable
10241,220000,2,2,2,30,0,96.09181818,approved,favorable
10396,50000,2,2,1,30,0,42.402,approved,unfavorable
9921,200000,2,2,2,30,1,54.345,rejected,favorable
10143,120000,1,1,2,30,0,100,approved,favorable
10742,50000,1,2,2,30,0,72.76,approved,favorable
9661,210000,2,2,2,30,0,90.25952381,approved,favorable
9652,60000,1,1,2,30,0,81.27833333,approved,favorable
10482,120000,2,2,2,30,0,110.075,approved,favorable
10058,420000,2,1,1,30,0,103.6909524,approved,favorable
10620,300000,2,2,2,30,0,100,approved,favorable
10437,200000,1,1,2,30,0,95.91,approved,favorable
10696,90000,2,2,2,30,1,-7.881111111,rejected,unfavorable
9823,210000,1,1,2,30,0,97.7,approved,favorable
9982,270000,2,3,1,30,0,100.0340741,approved,favorable
9699,200000,2,3,2,30,0,11.143,approved,unfavorable
10063,260000,1,1,2,30,0,99.58153846,approved,favorable
10473,240000,2,2,2,30,0,9.49375,approved,unfavorable
9686,210000,2,1,2,30,1,90,rejected,favorable
9824,60000,1,1,2,30,0,32.82166667,approved,unfavorable
9770,110000,1,1,2,30,0,97.33454545,approved,favorable
9679,320000,2,1,2,30,0,66.005,approved,favorable
10552,20000,1,2,1,30,0,3.105,approved,unfavorable
10916,500000,2,1,2,30,0,100.9498,approved,favorable
10829,200000,2,1,2,30,0,81.694,approved,favorable
10894,180000,2,1,1,30,1,90,rejected,favorable
10135,260000,2,1,2,30,0,100.3092308,approved,favorable
10121,230000,2,2,2,30,0,53.73826087,approved,favorable
9974,220000,1,2,2,30,0,92.60227273,approved,favorable
10896,360000,2,2,1,30,0,94.60611111,approved,favorable
10938,110000,2,2,1,30,0,40.26363636,approved,unfavorable
10123,210000,1,2,1,30,1,51.43428571,rejected,favorable
10479,20000,2,2,1,30,0,22.685,approved,unfavorable
10554,170000,1,4,2,30,0,100.47,approved,favorable
10629,20000,2,2,1,30,1,90,rejected,favorable
10755,70000,1,2,2,30,0,5.255714286,approved,unfavorable
10735,470000,1,1,2,30,0,98.5993617,approved,favorable
9640,140000,2,3,1,30,0,34.42928571,approved,unfavorable
10053,220000,1,2,2,30,1,44.05454545,rejected,unfavorable
9768,430000,2,1,2,30,0,101.1697674,approved,favorable
10269,50000,2,2,1,30,0,90.082,approved,favorable
9623,60000,1,3,2,30,1,48.75333333,rejected,unfavorable
10207,150000,2,1,2,30,1,-6.540666667,rejected,unfavorable
10464,200000,2,1,1,30,0,100.7685,approved,favorable
9815,280000,2,2,2,30,0,99.58357143,approved,favorable
9735,100000,2,2,2,30,0,77.561,approved,favorable
10380,220000,1,2,2,30,0,97.62318182,approved,favorable
10836,90000,2,2,1,30,0,100,approved,favorable
9705,80000,2,1,2,30,0,101.64125,approved,favorable
10142,200000,2,1,1,30,0,100,approved,favorable
10872,140000,1,2,2,30,0,107.4285714,approved,favorable
10540,300000,2,1,1,30,0,100,approved,favorable
9760,210000,1,1,2,30,0,100.2714286,approved,favorable
10297,440000,1,1,2,30,0,13.53431818,approved,unfavorable
10958,300000,1,2,1,30,0,99.765,approved,favorable
10383,10000,1,2,2,30,1,107.63,rejected,favorable
9916,270000,2,3,2,30,0,101.0740741,approved,favorable
10991,380000,1,2,2,30,0,88.21973684,approved,favorable
9789,160000,1,3,1,30,0,35.7275,approved,unfavorable
10137,150000,1,1,2,30,0,99.34,approved,favorable
10433,100000,1,2,2,30,0,47.224,approved,unfavorable
10293,30000,1,1,2,30,1,16.68,rejected,unfavorable
9710,70000,1,1,2,30,1,40.02142857,rejected,unfavorable
9969,150000,2,1,1,30,0,70.12,approved,favorable
10372,10000,1,1,2,30,1,67,rejected,favorable
10969,50000,1,2,2,30,0,99.836,approved,favorable
9795,180000,2,2,1,30,0,85.85555556,approved,favorable
9757,210000,2,2,2,30,0,114.4504762,approved,favorable
10361,300000,2,3,2,30,1,90,rejected,favorable
10172,260000,2,2,2,30,0,100,approved,favorable
10632,320000,2,1,2,30,0,101.224375,approved,favorable
10801,160000,2,1,2,30,1,89.375,rejected,favorable
9687,220000,2,2,1,30,0,100,approved,favorable
9860,200000,1,1,2,30,0,100.5085,approved,favorable
9672,150000,2,1,2,30,0,93.53,approved,favorable
10456,30000,2,2,1,30,1,-5.113333333,rejected,unfavorable
10926,50000,2,1,2,30,0,20.332,approved,unfavorable
10227,240000,2,1,2,30,0,99.7925,approved,favorable
10467,200000,2,1,1,30,0,104.175,approved,favorable
10649,200000,2,2,1,30,0,84.698,approved,favorable
10752,280000,1,2,2,30,0,64.28321429,approved,favorable
10039,70000,1,1,2,30,1,-4.672857143,rejected,unfavorable
9963,230000,2,3,1,30,0,88.1426087,approved,favorable
10546,140000,1,2,2,30,1,-5.300714286,rejected,unfavorable
9754,50000,2,1,2,30,0,49.71,approved,unfavorable
10048,140000,1,3,2,30,0,0.27,approved,unfavorable
9620,160000,1,1,2,30,0,81.16625,approved,favorable
10947,150000,2,1,1,30,0,26.46866667,approved,unfavorable
10492,260000,2,1,1,30,0,92.05346154,approved,favorable
9812,80000,1,2,1,30,0,-33.99,approved,unfavorable
10077,190000,1,1,2,30,0,87.23421053,approved,favorable
10184,20000,1,2,2,30,1,-1.155,rejected,unfavorable
10205,240000,2,1,2,30,0,95.42875,approved,favorable
10160,200000,1,2,2,30,1,75.901,rejected,favorable
10694,160000,2,1,2,30,1,37.84125,rejected,unfavorable
10501,160000,2,2,2,30,0,100.02375,approved,favorable
10639,240000,2,3,1,30,0,104.1366667,approved,favorable
10104,90000,1,1,2,30,0,55.90111111,approved,favorable
10784,50000,2,1,2,30,0,11.692,approved,unfavorable
10762,280000,1,2,2,30,0,90.04321429,approved,favorable
10066,80000,1,2,2,30,1,89.4,rejected,favorable
10832,170000,2,1,1,30,1,1.742941176,rejected,unfavorable
10810,290000,2,2,1,30,0,5.575172414,approved,unfavorable
10825,360000,2,1,2,30,0,100,approved,favorable
10178,140000,2,1,2,30,0,100.4371429,approved,favorable
10814,260000,2,1,1,30,0,100,approved,favorable
10049,180000,2,2,1,30,0,23.165,approved,unfavorable
10432,70000,1,1,2,30,0,78.33857143,approved,favorable
10813,100000,2,1,2,30,0,58.85,approved,favorable
10300,410000,2,1,2,30,0,99.07707317,approved,favorable
10761,200000,1,2,2,30,0,65.2005,approved,favorable
10792,320000,2,2,1,30,0,73.1175,approved,favorable
10481,360000,2,2,2,30,0,82.8625,approved,favorable
10852,30000,2,3,1,30,0,7.973333333,approved,unfavorable
10398,240000,2,2,2,30,0,64.1925,approved,favorable
10191,100000,1,2,1,30,1,35.002,rejected,unfavorable
9811,280000,2,1,2,30,0,44.28535714,approved,unfavorable
9962,500000,2,1,2,30,0,97.3068,approved,favorable
10724,70000,1,2,1,30,0,5.47,approved,unfavorable
10044,160000,1,1,2,30,0,102.250625,approved,favorable
10645,390000,2,1,2,30,0,98.81564103,approved,favorable
10305,90000,1,1,2,30,0,100.8355556,approved,favorable
9633,320000,2,2,2,30,0,78.52625,approved,favorable
9892,280000,2,1,2,30,1,79.34964286,rejected,favorable
10978,70000,1,1,2,30,1,165.2442857,rejected,favorable
10518,260000,2,2,2,30,0,98.35423077,approved,favorable
10228,280000,2,2,2,30,0,80.935,approved,favorable
9656,180000,2,2,1,30,0,106.1044444,approved,favorable
10352,30000,2,2,1,30,1,82,rejected,favorable
10204,180000,1,1,2,30,0,15.39055556,approved,unfavorable
10435,50000,1,2,2,30,1,88.44,rejected,favorable
10962,210000,1,2,1,30,0,100,approved,favorable
10719,260000,1,1,2,30,0,33.71961538,approved,unfavorable
10008,190000,2,1,1,30,0,96.61263158,approved,favorable
10799,500000,2,1,2,30,0,98.9034,approved,favorable
9960,210000,2,2,1,30,0,100.1147619,approved,favorable
10983,50000,1,3,1,30,1,18.814,rejected,unfavorable
9999,30000,1,2,2,30,0,-1.873333333,approved,unfavorable
10705,240000,2,1,1,30,0,5.606666667,approved,unfavorable
9677,100000,1,2,2,30,0,58.047,approved,favorable
9645,20000,2,1,1,30,1,71.17,rejected,favorable
9670,140000,2,1,2,30,0,-6.706428571,approved,unfavorable
9872,370000,1,1,2,30,0,99.29945946,approved,favorable
10937,130000,2,2,1,30,1,90,rejected,favorable
10179,360000,1,1,1,30,0,73.87555556,approved,favorable
10045,360000,2,1,2,30,0,100.0077778,approved,favorable
10954,30000,1,1,2,30,0,19.06333333,approved,unfavorable
10186,50000,1,2,2,30,0,-4.838,approved,unfavorable
10924,160000,2,1,2,30,0,100,approved,favorable
10113,230000,2,2,1,30,0,8.597826087,approved,unfavorable
10367,280000,2,2,2,30,0,100,approved,favorable
10385,50000,1,2,1,30,0,26.818,approved,unfavorable
10899,510000,2,1,2,30,0,182.7915686,approved,favorable
9707,360000,2,1,2,30,0,62.84388889,approved,favorable
10410,220000,2,1,2,30,0,10.23136364,approved,unfavorable
10634,390000,2,2,2,30,0,91.25666667,approved,favorable
9653,230000,2,3,2,30,0,99.76086957,approved,favorable
10102,260000,1,2,2,30,0,100,approved,favorable
10072,80000,1,2,2,30,0,12.73375,approved,unfavorable
10616,30000,2,2,1,30,0,73.14333333,approved,favorable
10748,320000,1,2,2,30,0,92.630625,approved,favorable
9771,310000,1,3,2,30,0,100.0141935,approved,favorable
10400,40000,2,3,1,30,0,-1.6575,approved,unfavorable
9983,30000,1,1,1,30,0,76.58666667,approved,favorable
9833,210000,2,2,2,30,0,65.1252381,approved,favorable
10190,150000,1,2,1,30,0,98.41533333,approved,favorable
10636,100000,2,1,2,30,0,73.932,approved,favorable
10423,120000,2,1,2,30,0,-37.28583333,approved,unfavorable
10952,280000,2,1,2,30,0,109.1228571,approved,favorable
10206,50000,1,1,2,30,0,100,approved,favorable
9752,390000,2,1,2,30,0,79.01948718,approved,favorable
10623,190000,2,4,2,30,0,-1.885789474,approved,unfavorable
10594,120000,2,2,2,30,0,102.575,approved,favorable
10242,70000,1,1,2,30,0,50.55,approved,favorable
10845,360000,2,1,1,30,0,100.4619444,approved,favorable
9666,220000,1,3,1,30,1,20.86136364,rejected,unfavorable
10092,150000,1,2,2,30,0,98.09533333,approved,favorable
10362,170000,2,2,2,30,0,48.45529412,approved,unfavorable
10797,120000,2,2,2,30,0,95.23916667,approved,favorable
10846,30000,2,1,2,30,0,98.4,approved,favorable
10086,300000,1,1,2,30,0,38.72433333,approved,unfavorable
9928,10000,1,1,2,30,0,32.7,approved,unfavorable
10264,20000,2,2,2,30,1,90,rejected,favorable
9629,180000,2,3,2,30,0,13.215,approved,unfavorable
9764,50000,1,5,1,30,0,11.178,approved,unfavorable
9685,240000,1,2,1,30,0,101.9966667,approved,favorable
10439,240000,1,2,2,30,0,97.49458333,approved,favorable
10268,360000,1,1,2,30,0,92.69194444,approved,favorable
10535,150000,2,1,1,30,1,85.89733333,rejected,favorable
10085,170000,2,3,2,30,0,80.14176471,approved,favorable
10869,110000,1,1,2,30,0,47.91818182,approved,unfavorable
9731,60000,1,2,2,30,1,68.09166667,rejected,favorable
10550,160000,1,2,2,30,0,7.23375,approved,unfavorable
9968,90000,2,1,2,30,0,82.77444444,approved,favorable
10091,170000,1,2,2,30,1,86.83352941,rejected,favorable
9646,70000,1,1,2,30,0,28.76571429,approved,unfavorable
10195,220000,1,1,2,30,0,62.45272727,approved,favorable
10520,360000,2,1,2,30,0,99.63027778,approved,favorable
10284,500000,1,1,2,30,0,111.5152,approved,favorable
10023,250000,2,1,2,30,0,39.762,approved,unfavorable
10782,200000,2,1,2,30,0,99.6215,approved,favorable
10765,240000,1,1,2,30,0,14.38541667,approved,unfavorable
10523,300000,2,3,2,30,0,58.181,approved,favorable
10897,80000,2,2,2,30,0,97.29875,approved,favorable
10185,80000,1,2,2,30,0,3.18875,approved,unfavorable
10351,20000,2,2,1,30,1,4.355,rejected,unfavorable
10517,270000,2,1,2,30,1,32.99814815,rejected,unfavorable
9958,20000,1,2,2,30,1,-6.43,rejected,unfavorable
10880,20000,1,1,2,30,1,10.725,rejected,unfavorable
10149,50000,1,3,2,30,1,-7.22,rejected,unfavorable
10166,120000,2,2,1,30,0,98.21916667,approved,favorable
10739,180000,1,2,2,30,0,77.66777778,approved,favorable
10069,200000,2,1,2,30,0,6.0725,approved,unfavorable
9727,230000,2,1,1,30,1,96.60434783,rejected,favorable
10183,470000,2,1,2,30,1,89.74680851,rejected,favorable
10199,30000,1,1,2,30,0,6.783333333,approved,unfavorable
10621,220000,2,1,2,30,0,98.685,approved,favorable
9630,260000,2,1,2,30,0,43.50692308,approved,unfavorable
10249,190000,2,2,2,30,1,-7.802105263,rejected,unfavorable
10881,200000,1,1,1,30,1,68.7945,rejected,favorable
10530,210000,2,2,2,30,0,15.37857143,approved,unfavorable
9890,50000,2,2,1,30,1,90.832,rejected,favorable
9981,320000,2,2,2,30,0,100.151875,approved,favorable
9767,80000,2,2,1,30,0,50.30625,approved,favorable
10763,130000,1,3,2,30,0,78.27923077,approved,favorable
10957,20000,1,2,2,30,0,11.16,approved,unfavorable
9908,330000,2,2,1,30,0,55.97424242,approved,favorable
10145,20000,1,2,2,30,0,6.995,approved,unfavorable
10083,310000,2,1,1,30,0,91.67741935,approved,favorable
10150,250000,1,1,2,30,0,99.4096,approved,favorable
10120,230000,1,3,2,30,1,90,rejected,favorable
10101,220000,2,1,2,30,0,86.815,approved,favorable
10656,130000,2,2,1,30,0,20.92615385,approved,unfavorable
9909,230000,2,3,2,30,1,89.83782609,rejected,favorable
10290,130000,2,1,2,30,0,99.4,approved,favorable
10994,50000,1,3,2,30,0,11.28,approved,unfavorable
10395,20000,2,3,1,30,0,64.33,approved,favorable
10126,60000,1,1,2,30,0,100.575,approved,favorable
10328,480000,1,2,1,30,0,99.86645833,approved,favorable
9708,90000,1,1,1,30,0,70.08777778,approved,favorable
10877,200000,1,1,2,30,0,66.4075,approved,favorable
10052,110000,1,2,1,30,0,77.72727273,approved,favorable
9979,200000,1,1,2,30,0,93.7695,approved,favorable
9647,50000,2,2,3,30,1,-15.03,rejected,unfavorable
