TOXICITY,black,white,blended,,correlation
0.406856865,0,0,0,,
0.94597733,0,0,0,,
0.360975266,0,0,0,,
0.293639034,0,0,0,,
0.396181643,0,0,0,,
0.94296211,0,0,0,,
0.958664417,0,0,0,,
0.878797293,0,0,0,,
0.945107102,0,0,0,,
0.885044336,0,0,0,,
0.181121677,0,0,0,,
0.976752937,0,0,0,,
0.969161034,0,0,0,,
0.037162099,0,0,0,,
0.877978683,0,0,0,,
0.149485126,0,0,0,,
0.09457276,0,0,0,,
0.971895278,1,0,1,,
0.835605145,0,0,0,,
0.885464966,0,0,0,,
0.802586615,0,0,0,,
0.013174913,0,0,0,,
0.897559226,0,0,0,,
0.220130458,0,0,0,,
0.432520777,0,0,0,,
0.067910559,0,0,0,,
0.942619443,0,0,0,,
0.187458575,0,0,0,,
0.917790413,0,0,0,,
0.83153069,0,0,0,,
0.828697681,0,0,0,,
0.072332315,0,0,0,,
0.187820703,0,0,0,,
0.895394206,0,0,0,,
0.802126586,0,0,0,,
0.902898431,0,0,0,,
0.776861906,0,0,0,,
0.3314915,0,0,0,,
0.940571487,0,0,0,,
0.490574479,0,0,0,,
0.337405771,0,0,0,,
0.931770325,0,0,0,,
0.90534097,0,0,0,,
0.958913386,0,0,0,,
0.973869741,0,0,0,,
0.915039063,0,0,0,,
0.431019723,1,0,1,,
0.128212824,0,0,0,,
0.558100522,0,0,0,,
0.760182559,0,0,0,,
0.859420657,0,0,0,,
0.498250514,0,0,0,,
0.97224468,0,0,0,,
0.922213793,0,2,2,,
0.959705234,0,0,0,,
0.960561633,0,0,0,,
0.325964093,0,0,0,,
0.736887753,0,0,0,,
0.774179518,0,0,0,,
0.735381603,0,0,0,,
0.462237746,0,0,0,,
0.025546584,0,0,0,,
0.976429701,1,0,1,,
0.969176352,0,0,0,,
0.653122962,0,0,0,,
0.885044336,0,0,0,,
0.270306379,0,0,0,,
0.891554594,0,0,0,,
0.888264537,0,0,0,,
0.410832465,0,0,0,,
0.707704306,0,0,0,,
0.158751667,0,0,0,,
0.344698936,0,0,0,,
0.957247436,0,0,0,,
0.750867069,1,0,1,,
0.452115953,0,0,0,,
0.969550848,0,0,0,,
0.774326146,0,0,0,,
0.887038708,0,0,0,,
0.921275556,0,0,0,,
0.958423555,0,0,0,,
0.935394883,0,0,0,,
0.220329374,0,2,2,,
0.314883977,0,0,0,,
0.020137319,0,2,2,,
0.982277453,0,0,0,,
0.950175345,0,0,0,,
0.902788639,0,0,0,,
0.938820481,0,0,0,,
0.090622775,0,0,0,,
0.09848927,0,0,0,,
0.070687793,0,0,0,,
0.977821708,0,0,0,,
0.80380404,0,0,0,,
0.01844956,0,0,0,,
0.382478535,0,0,0,,
0.345757544,0,0,0,,
0.875534236,0,0,0,,
0.058825865,0,0,0,,
0.645288169,0,0,0,,
0.942688167,0,0,0,,
0.111874953,0,0,0,,
0.246018395,0,0,0,,
0.785585821,0,0,0,,
0.981271803,0,0,0,,
0.073831439,0,2,2,,
0.137657732,0,0,0,,
0.684080899,0,0,0,,
0.051143911,0,0,0,,
0.58532089,0,0,0,,
0.251219004,0,0,0,,
0.912144482,0,0,0,,
0.929900348,0,0,0,,
0.922532856,0,0,0,,
0.093461998,0,0,0,,
0.973754048,0,0,0,,
0.961456835,0,0,0,,
0.60796392,0,0,0,,
0.425917059,0,0,0,,
0.626322448,1,0,1,,
0.06502331,0,0,0,,
0.237563878,0,0,0,,
0.413738757,0,0,0,,
0.938441992,0,0,0,,
0.360975266,0,0,0,,
0.515340567,0,0,0,,
0.238480464,0,0,0,,
0.883023798,0,0,0,,
0.76519382,0,0,0,,
0.089395165,0,0,0,,
0.019437274,0,0,0,,
0.067876875,0,0,0,,
0.952744663,0,0,0,,
0.85644269,0,0,0,,
0.973496079,0,0,0,,
0.029631875,0,0,0,,
0.965607047,0,0,0,,
0.138117641,0,0,0,,
0.18839784,0,0,0,,
0.109537408,0,0,0,,
0.025619688,0,0,0,,
0.181121677,0,0,0,,
0.330337018,0,0,0,,
0.055489015,0,0,0,,
0.078127429,0,0,0,,
0.181121677,0,0,0,,
0.432520777,0,0,0,,
0.973403454,0,0,0,,
0.097731225,0,0,0,,
0.122501537,0,0,0,,
0.029455081,0,0,0,,
0.764068425,0,0,0,,
0.952435255,0,0,0,,
0.250950575,0,0,0,,
0.922532856,0,0,0,,
0.93653965,0,0,0,,
0.934624672,0,0,0,,
0.887116849,0,0,0,,
0.973869741,0,0,0,,
0.031042442,0,0,0,,
0.629029632,0,0,0,,
0.187820703,0,0,0,,
0.181121677,0,0,0,,
0.646696031,0,0,0,,
0.037269477,0,0,0,,
0.77048099,0,0,0,,
0.084592111,0,0,0,,
0.966723323,0,0,0,,
0.61148268,0,0,0,,
0.737239361,0,0,0,,
0.059126023,0,0,0,,
0.299302876,0,0,0,,
0.961456835,0,0,0,,
0.447333783,0,0,0,,
0.951923609,0,0,0,,
0.918832779,0,0,0,,
0.119566895,0,0,0,,
0.86946404,1,0,1,,
0.939510882,0,0,0,,
0.034905609,0,0,0,,
0.839922905,0,0,0,,
0.093461998,0,0,0,,
0.968964219,0,0,0,,
0.698370218,0,0,0,,
0.978463709,0,0,0,,
0.942619443,0,0,0,,
0.04882155,0,0,0,,
0.022058303,0,0,0,,
0.915463984,0,0,0,,
0.98946321,0,0,0,,
0.087770678,0,0,0,,
0.776330769,0,0,0,,
0.58532089,0,0,0,,
0.660446286,0,0,0,,
0.931111217,0,0,0,,
0.013523049,0,0,0,,
0.908921003,0,0,0,,
0.949731529,0,0,0,,
0.023420077,0,0,0,,
0.360975266,0,0,0,,
0.684812963,0,0,0,,
0.345757544,0,0,0,,
0.972989917,0,0,0,,
0.153088346,0,0,0,,
0.066100329,0,0,0,,
0.025225265,0,0,0,,
0.71923691,0,0,0,,
0.860210896,0,0,0,,
0.844026864,0,0,0,,
0.598206162,0,0,0,,
0.181121677,0,0,0,,
0.162348479,0,0,0,,
0.976273656,0,2,2,,
0.26362735,0,0,0,,
0.1341784,0,0,0,,
0.946803391,0,0,0,,
0.86477685,0,0,0,,
0.885044336,0,0,0,,
0.848017514,0,0,0,,
0.945107102,0,0,0,,
0.926077366,0,0,0,,
0.115520768,0,0,0,,
0.887116849,0,0,0,,
0.738778472,0,0,0,,
0.736258268,0,0,0,,
0.885044336,0,0,0,,
0.38008678,0,0,0,,
0.345757544,0,0,0,,
0.961748183,0,0,0,,
0.807037532,0,0,0,,
0.972613633,0,0,0,,
0.95342958,0,0,0,,
0.976752937,0,0,0,,
0.57602489,0,0,0,,
0.573704481,0,0,0,,
0.091922745,0,0,0,,
0.432520777,0,0,0,,
0.940348029,0,0,0,,
0.308544874,0,0,0,,
0.984421015,0,0,0,,
0.038260318,0,0,0,,
0.870227277,0,2,2,,
0.922359824,0,0,0,,
0.89728719,0,0,0,,
0.723058641,0,0,0,,
0.07604669,0,0,0,,
0.270306379,0,0,0,,
0.97020793,0,0,0,,
0.946151853,0,0,0,,
0.80681932,0,0,0,,
0.336477637,0,0,0,,
0.029631875,0,0,0,,
0.947678328,0,0,0,,
0.148708969,0,2,2,,
0.290306151,0,0,0,,
0.293639034,0,0,0,,
0.432520777,0,0,0,,
0.636474729,0,0,0,,
0.538499892,0,0,0,,
0.950175345,0,0,0,,
0.360975266,0,0,0,,
0.432520777,0,0,0,,
0.201301903,0,0,0,,
0.313753009,0,0,0,,
0.562372565,0,0,0,,
0.686931312,0,0,0,,
0.053905949,0,0,0,,
0.913575649,0,0,0,,
0.232977912,0,0,0,,
0.14189516,0,0,0,,
0.802126586,0,0,0,,
0.024842041,0,0,0,,
0.052627534,0,0,0,,
0.432520777,0,0,0,,
0.844006479,0,0,0,,
0.031096525,0,0,0,,
0.027878663,0,0,0,,
0.01480651,0,0,0,,
0.965441048,0,0,0,,
0.965821981,0,0,0,,
0.036612011,0,0,0,,
0.03680424,0,0,0,,
0.029631875,0,0,0,,
0.130499482,0,0,0,,
0.013517803,0,0,0,,
0.845005751,0,0,0,,
0.068788074,0,0,0,,
0.908921003,0,0,0,,
0.977288544,0,0,0,,
0.066100329,0,0,0,,
0.033641778,0,0,0,,
0.177428544,0,0,0,,
0.364603192,0,0,0,,
0.930334747,0,0,0,,
0.908921003,0,0,0,,
0.974135041,0,0,0,,
0.973403454,0,0,0,,
0.956141293,0,0,0,,
0.972613633,0,0,0,,
0.632781267,0,0,0,,
0.083902039,0,0,0,,
0.187820703,0,0,0,,
0.411501288,0,0,0,,
0.075678885,0,0,0,,
0.915569723,0,0,0,,
0.257880718,0,0,0,,
0.940348029,0,0,0,,
0.964899123,0,0,0,,
0.033438522,0,0,0,,
0.372296005,0,0,0,,
0.014159953,0,0,0,,
0.707916379,0,0,0,,
0.695437014,0,0,0,,
0.490277141,0,0,0,,
0.146569699,0,0,0,,
0.01322243,0,0,0,,
0.018242676,0,0,0,,
0.089313909,0,0,0,,
0.782198191,0,0,0,,
0.905438244,0,0,0,,
0.943614662,0,0,0,,
0.885044336,0,0,0,,
0.093461998,0,0,0,,
0.078127429,0,0,0,,
0.887116849,0,0,0,,
0.240688026,0,0,0,,
0.872855186,0,0,0,,
0.960043967,0,0,0,,
0.554575086,0,0,0,,
0.939510882,0,0,0,,
0.872855186,0,0,0,,
0.507453918,0,2,2,,
0.499744684,0,0,0,,
0.961456835,0,0,0,,
0.03680424,0,0,0,,
0.016719883,0,0,0,,
0.918260813,1,0,1,,
0.848496497,0,0,0,,
0.723058641,0,0,0,,
0.974135041,0,0,0,,
0.940088511,0,0,0,,
0.270306379,0,0,0,,
0.016180623,0,0,0,,
0.251539946,0,0,0,,
0.857586205,0,0,0,,
0.906435013,0,0,0,,
0.023812246,0,0,0,,
0.939221919,0,0,0,,
0.973496079,0,0,0,,
0.976257861,0,0,0,,
0.97133404,1,0,1,,
0.046531215,0,0,0,,
0.023592748,0,0,0,,
0.92774868,0,0,0,,
0.646696031,0,0,0,,
0.626322448,1,0,1,,
0.955366492,0,0,0,,
0.038816504,0,0,0,,
0.187820703,0,0,0,,
0.31642583,0,0,0,,
0.017093793,0,0,0,,
0.327683419,0,0,0,,
0.133003235,0,0,0,,
0.82783705,0,0,0,,
0.600463927,0,0,0,,
0.872855186,0,0,0,,
0.876806438,0,0,0,,
0.360975266,0,0,0,,
0.931019127,0,0,0,,
0.912144482,0,0,0,,
0.524054706,0,0,0,,
0.261253864,0,0,0,,
0.736887753,0,0,0,,
0.801826775,0,0,0,,
0.811838567,0,0,0,,
0.972618818,0,0,0,,
0.944357216,0,0,0,,
0.014498606,0,0,0,,
0.782198191,0,0,0,,
0.743925035,0,0,0,,
0.947051823,0,0,0,,
0.388567537,1,0,1,,
0.757926822,0,0,0,,
0.944125593,0,0,0,,
0.252197593,0,0,0,,
0.214523181,0,2,2,,
0.534075141,0,0,0,,
0.68054527,0,0,0,,
0.432520777,0,0,0,,
0.266244203,0,0,0,,
0.136000171,0,0,0,,
0.113023601,0,0,0,,
0.360975266,0,0,0,,
0.968350887,0,0,0,,
0.058486477,0,0,0,,
0.332425863,0,0,0,,
0.971101165,0,0,0,,
0.950797737,0,0,0,,
0.971700549,0,0,0,,
0.051143911,0,0,0,,
0.054919716,0,0,0,,
0.96693778,0,0,0,,
0.017878504,0,0,0,,
0.968666792,0,0,0,,
0.90428859,0,0,0,,
0.432520777,0,0,0,,
0.960517108,0,0,0,,
0.041497719,0,0,0,,
0.93188864,0,0,0,,
0.828697681,0,0,0,,
0.956564546,0,0,0,,
0.587731063,0,0,0,,
0.62013948,0,0,0,,
0.728204846,0,0,0,,
0.956047118,0,0,0,,
0.894766033,0,0,0,,
0.09457276,0,0,0,,
0.942971349,0,0,0,,
0.364971459,0,0,0,,
0.844006479,0,0,0,,
0.938892245,0,0,0,,
0.06394206,0,0,0,,
0.908921003,0,0,0,,
0.478853375,0,0,0,,
0.663137794,0,0,0,,
0.587580323,0,0,0,,
0.128075376,0,0,0,,
0.965535045,0,0,0,,
0.58532089,0,0,0,,
0.899007857,0,0,0,,
0.902898431,0,0,0,,
0.967565954,0,0,0,,
0.965638638,0,0,0,,
0.11435809,0,0,0,,
0.942619443,0,0,0,,
0.948843181,0,0,0,,
0.976417661,0,0,0,,
0.150400281,0,0,0,,
0.251808941,0,0,0,,
0.955307186,0,2,2,,
0.149485126,0,0,0,,
0.425917059,0,0,0,,
0.902788639,0,0,0,,
0.728204846,0,0,0,,
0.950534105,0,0,0,,
0.242036954,0,2,2,,
0.942619443,0,0,0,,
0.186952934,0,0,0,,
0.237771034,0,0,0,,
0.789462864,0,0,0,,
0.961780608,0,0,0,,
0.027433256,0,0,0,,
0.9377563,0,0,0,,
0.044999588,0,0,0,,
0.951840222,0,0,0,,
0.861997604,0,0,0,,
0.934871554,0,0,0,,
0.939510882,0,0,0,,
0.009333478,0,0,0,,
0.946895003,0,0,0,,
0.013523049,0,0,0,,
0.030172294,0,0,0,,
0.872855186,0,0,0,,
0.364603192,0,0,0,,
0.025287794,0,0,0,,
0.062065553,0,0,0,,
0.790040314,0,0,0,,
0.885044336,0,0,0,,
0.876806438,0,0,0,,
0.155379683,0,0,0,,
0.088277884,0,0,0,,
0.181121677,0,0,0,,
0.760276377,0,0,0,,
0.920737863,0,0,0,,
0.240688026,0,0,0,,
0.019808181,0,0,0,,
0.819088399,0,0,0,,
0.025987044,0,0,0,,
0.076913744,0,0,0,,
0.181121677,0,0,0,,
0.968332589,0,0,0,,
0.876441717,0,0,0,,
0.096755795,0,0,0,,
0.782198191,0,0,0,,
0.360975266,0,0,0,,
0.978232384,0,0,0,,
0.238480464,0,0,0,,
0.902898431,0,0,0,,
0.602561116,0,0,0,,
0.977288544,0,0,0,,
0.909715354,0,0,0,,
0.093893684,0,2,2,,
0.917562425,0,0,0,,
0.782198191,0,0,0,,
0.022081925,0,0,0,,
0.068189926,0,0,0,,
0.872855186,0,0,0,,
0.899007857,0,0,0,,
0.259499609,1,0,1,,
0.364603192,0,0,0,,
0.38525331,0,0,0,,
0.03104452,0,0,0,,
0.270306379,0,0,0,,
0.511809409,0,0,0,,
0.11435809,0,0,0,,
0.968964219,0,0,0,,
0.297447145,0,0,0,,
0.635983884,0,0,0,,
0.337609708,0,0,0,,
0.025262661,0,0,0,,
0.019704994,0,0,0,,
0.065117709,0,2,2,,
0.77048099,0,0,0,,
0.86007452,0,0,0,,
0.224207938,0,0,0,,
0.022536768,0,0,0,,
0.046942811,0,0,0,,
0.093461998,0,0,0,,
0.177298263,0,0,0,,
0.086949691,0,0,0,,
0.063966773,0,0,0,,
0.80426538,0,0,0,,
0.015569133,0,0,0,,
0.951078534,0,0,0,,
0.97072506,0,0,0,,
0.93813467,0,0,0,,
0.315432578,0,0,0,,
0.776251554,0,0,0,,
0.872855186,0,0,0,,
0.14189516,0,0,0,,
0.014701568,0,0,0,,
0.072332315,0,0,0,,
0.980771899,0,0,0,,
0.0753216,0,0,0,,
0.776330769,0,0,0,,
0.463704497,0,0,0,,
0.187458575,0,0,0,,
0.802586615,0,0,0,,
0.505956113,0,0,0,,
0.818552852,0,0,0,,
0.960043967,0,0,0,,
0.898008883,0,0,0,,
0.119138993,0,0,0,,
0.844759583,0,0,0,,
0.345757544,0,0,0,,
0.95342958,0,0,0,,
0.515340567,0,0,0,,
0.360975266,0,0,0,,
0.788182259,0,0,0,,
0.03680424,0,0,0,,
0.352268338,0,0,0,,
0.087867349,0,0,0,,
0.823232651,0,0,0,,
0.637904525,0,0,0,,
0.352268338,0,0,0,,
0.128931999,0,0,0,,
0.388567537,1,0,1,,
0.939851284,0,0,0,,
0.593072534,0,0,0,,
0.132826701,0,0,0,,
0.643468916,0,0,0,,
0.023420077,0,0,0,,
0.432520777,0,0,0,,
0.022536768,0,0,0,,
0.956359208,0,0,0,,
0.146866798,0,0,0,,
0.146569699,0,0,0,,
0.020550054,0,0,0,,
0.966929793,0,0,0,,
0.384251893,0,0,0,,
0.065657474,0,0,0,,
0.939510882,0,0,0,,
0.819088399,0,0,0,,
0.723058641,0,0,0,,
0.322026014,0,0,0,,
0.190068379,0,0,0,,
0.059126023,0,0,0,,
0.85644269,0,0,0,,
0.913176477,0,0,0,,
0.287825525,0,0,0,,
0.872855186,0,0,0,,
0.861479104,0,0,0,,
0.803899348,0,0,0,,
0.722086906,0,0,0,,
0.902898431,0,0,0,,
0.968964219,0,0,0,,
0.976896465,0,0,0,,
0.023555813,0,0,0,,
0.958913386,0,0,0,,
0.457914591,0,0,0,,
0.267575383,0,0,0,,
0.953415155,0,0,0,,
0.972597778,0,0,0,,
0.49718684,0,0,0,,
0.019354023,0,0,0,,
0.953483403,0,0,0,,
0.93018198,0,2,2,,
0.572603643,0,0,0,,
0.01679397,0,0,0,,
0.901778102,0,0,0,,
0.594133019,0,0,0,,
0.018740261,0,0,0,,
0.057449631,0,0,0,,
0.976752937,0,0,0,,
0.579141259,0,0,0,,
0.177553445,0,0,0,,
0.051143911,0,0,0,,
0.976257861,0,0,0,,
0.942619443,0,0,0,,
0.110028684,0,0,0,,
0.027433256,0,0,0,,
0.051143911,0,0,0,,
0.360975266,0,0,0,,
0.750867069,1,0,1,,
0.161034122,0,0,0,,
0.967697322,0,0,0,,
0.15808031,0,0,0,,
0.048486266,0,0,0,,
0.031096525,0,0,0,,
0.077501796,1,0,1,,
0.878797293,0,0,0,,
0.388567537,1,0,1,,
0.956047118,0,0,0,,
0.100944251,0,0,0,,
0.828449667,0,0,0,,
0.18839784,0,0,0,,
0.094423711,0,0,0,,
0.051143911,0,0,0,,
0.258811831,0,0,0,,
0.939510882,0,0,0,,
0.909797907,0,0,0,,
0.78366524,0,0,0,,
0.05304708,0,0,0,,
0.020150481,0,0,0,,
0.018230544,0,0,0,,
0.523231208,0,0,0,,
0.034854122,0,0,0,,
0.187820703,0,0,0,,
0.155558005,0,0,0,,
0.956047118,0,0,0,,
0.778720915,0,2,2,,
0.956047118,0,0,0,,
0.432520777,0,0,0,,
0.064772889,0,0,0,,
0.116191097,0,0,0,,
0.181121677,0,0,0,,
0.072332315,0,0,0,,
0.029212836,0,0,0,,
0.031807847,0,0,0,,
0.933816791,0,2,2,,
0.905856371,0,0,0,,
0.815850556,0,0,0,,
0.807709873,0,0,0,,
0.054028939,0,0,0,,
0.057652526,0,0,0,,
0.107474253,1,0,1,,
0.946151853,0,0,0,,
0.612969816,0,0,0,,
0.782198191,0,0,0,,
0.161034122,0,0,0,,
0.950175345,0,0,0,,
0.181121677,0,0,0,,
0.025081765,0,0,0,,
0.736887753,0,0,0,,
0.187820703,0,0,0,,
0.093461998,0,0,0,,
0.108004965,0,0,0,,
0.471752644,1,0,1,,
0.293639034,0,0,0,,
0.967273831,0,0,0,,
0.300572306,0,0,0,,
0.537776172,0,0,0,,
0.798477888,0,0,0,,
0.93608135,0,0,0,,
0.844759583,0,0,0,,
0.80186671,0,0,0,,
0.360975266,0,0,0,,
0.300572306,0,0,0,,
0.016376195,0,0,0,,
0.286366135,0,0,0,,
0.943614662,0,0,0,,
0.88771522,0,0,0,,
0.828697681,0,0,0,,
0.728204846,0,0,0,,
0.969176352,0,0,0,,
0.953405201,0,0,0,,
0.981670022,0,0,0,,
0.922532856,0,0,0,,
0.93661797,0,0,0,,
0.406621426,0,0,0,,
0.923244298,0,0,0,,
0.884749949,0,0,0,,
0.653122962,0,0,0,,
0.118402474,0,0,0,,
0.939510882,0,0,0,,
0.045759622,0,0,0,,
0.935394883,0,0,0,,
0.961456835,0,0,0,,
0.602561116,0,0,0,,
0.928531528,1,0,1,,
0.051143911,0,0,0,,
0.946151853,0,0,0,,
0.068788074,0,0,0,,
0.983046353,0,0,0,,
0.231424406,0,0,0,,
0.3552728,0,0,0,,
0.107628815,0,0,0,,
0.360975266,0,0,0,,
0.181121677,0,0,0,,
0.776251554,0,0,0,,
0.293639034,0,0,0,,
0.975643814,0,0,0,,
0.976406157,0,0,0,,
0.973754048,0,0,0,,
0.540599406,0,0,0,,
0.881186485,0,0,0,,
0.958697319,0,0,0,,
0.020368759,0,0,0,,
0.887116849,0,0,0,,
0.974316418,0,0,0,,
0.698370218,0,0,0,,
0.847678423,0,0,0,,
0.116191097,0,0,0,,
0.97133404,1,0,1,,
0.892999709,0,0,0,,
0.480449617,0,0,0,,
0.940348029,0,0,0,,
0.942688167,0,0,0,,
0.430032909,0,0,0,,
0.695437014,0,0,0,,
0.087367341,0,0,0,,
0.084434807,0,0,0,,
0.939510882,0,0,0,,
0.965616643,0,0,0,,
0.84919101,0,0,0,,
0.119138993,0,0,0,,
0.945107102,0,0,0,,
0.872855186,0,0,0,,
0.84766525,0,0,0,,
0.872855186,0,0,0,,
0.534075141,0,0,0,,
0.099614076,0,0,0,,
0.337405771,0,0,0,,
0.922532856,0,0,0,,
0.11435809,0,0,0,,
0.084649682,0,0,0,,
0.646530092,0,0,0,,
0.05626357,0,0,0,,
0.907456517,0,0,0,,
0.939851284,0,0,0,,
0.859196544,0,0,0,,
0.974236608,0,0,0,,
0.946895003,0,0,0,,
0.224207938,0,0,0,,
0.252197593,0,0,0,,
0.736887753,0,0,0,,
0.01322243,0,0,0,,
0.032610767,0,0,0,,
0.679278851,0,0,0,,
0.107474253,1,0,1,,
0.740366638,0,0,0,,
0.844026864,0,0,0,,
0.838665724,0,0,0,,
0.042446725,0,0,0,,
0.420256108,0,0,0,,
0.093461998,0,0,0,,
0.905423582,0,2,2,,
0.928531528,1,0,1,,
0.860210896,0,0,0,,
0.736887753,0,0,0,,
0.447271109,0,0,0,,
0.11248979,0,0,0,,
0.616854548,0,0,0,,
0.939510882,0,0,0,,
0.579141259,0,0,0,,
0.969649792,0,0,0,,
0.021335071,0,0,0,,
0.165032923,0,2,2,,
0.034854122,0,0,0,,
0.238480464,0,0,0,,
0.925194502,0,0,0,,
0.917560995,0,2,2,,
0.897994578,0,0,0,,
0.980792463,1,0,1,,
0.024833471,0,0,0,,
0.950175345,0,0,0,,
0.743945956,0,0,0,,
0.232977912,0,0,0,,
0.736887753,0,0,0,,
0.734883547,0,0,0,,
0.033835243,0,0,0,,
0.14189516,0,0,0,,
0.887116849,0,0,0,,
0.887116849,0,0,0,,
0.705344558,0,0,0,,
0.79199326,0,0,0,,
0.106641263,0,0,0,,
0.933816791,0,2,2,,
0.138940498,0,0,0,,
0.94597733,0,0,0,,
0.803899348,0,0,0,,
0.938646197,0,0,0,,
0.958423555,0,0,0,,
0.113658018,0,0,0,,
0.985056162,0,0,0,,
0.051143911,0,0,0,,
0.939510882,0,0,0,,
0.516749859,0,0,0,,
0.900727928,0,0,0,,
0.505956113,0,0,0,,
0.098291524,0,0,0,,
0.875927448,1,0,1,,
0.050933603,0,0,0,,
0.101661645,0,0,0,,
0.587896347,0,0,0,,
0.593802273,0,0,0,,
0.432520777,0,0,0,,
0.076913744,0,0,0,,
0.499744684,0,0,0,,
0.314739823,0,0,0,,
0.111874953,0,0,0,,
0.955366492,0,0,0,,
0.187820703,0,0,0,,
0.058251321,0,0,0,,
0.140287131,0,0,0,,
0.58532089,0,0,0,,
0.965299249,0,0,0,,
0.902898431,0,0,0,,
0.151927918,0,0,0,,
0.068189926,0,0,0,,
0.956047118,0,0,0,,
0.736887753,0,0,0,,
0.884958088,0,0,0,,
0.345757544,0,0,0,,
0.543818712,0,0,0,,
0.945483148,0,0,0,,
0.381734818,0,0,0,,
0.036827173,0,0,0,,
0.887116849,0,0,0,,
0.293639034,0,0,0,,
0.939510882,0,0,0,,
0.929427028,0,0,0,,
0.066100329,0,0,0,,
0.959808826,0,0,0,,
0.660117984,0,0,0,,
0.758483648,0,0,0,,
0.859420657,0,0,0,,
0.881736219,0,0,0,,
0.736258268,0,0,0,,
0.012229559,0,0,0,,
0.887038708,0,0,0,,
0.204253003,0,0,0,,
0.968018115,0,0,0,,
0.870514333,0,0,0,,
0.967697322,0,0,0,,
0.898122609,0,0,0,,
0.046958782,0,0,0,,
0.093166299,0,0,0,,
0.08096718,0,0,0,,
0.654047489,0,0,0,,
0.270306379,0,0,0,,
0.950312257,0,0,0,,
0.360975266,0,0,0,,
0.925613046,0,0,0,,
0.094423711,0,0,0,,
0.766827643,0,0,0,,
0.443112224,0,0,0,,
0.254300386,0,0,0,,
0.950175345,0,0,0,,
0.457914591,0,0,0,,
0.05365729,0,0,0,,
0.955149055,1,0,1,,
0.902898431,0,0,0,,
0.432520777,0,0,0,,
0.870227277,0,2,2,,
0.27940473,0,0,0,,
0.266244203,0,0,0,,
0.945626915,0,0,0,,
0.161034122,0,0,0,,
0.281449258,0,0,0,,
0.945483148,0,0,0,,
0.922532856,0,0,0,,
0.951641321,0,0,0,,
0.015102864,0,0,0,,
0.974135041,0,0,0,,
0.007842535,0,0,0,,
0.332071483,0,0,0,,
0.962970138,0,0,0,,
0.573704481,0,0,0,,
0.231424406,0,0,0,,
0.839398324,0,0,0,,
0.195340648,0,0,0,,
0.18839784,0,0,0,,
0.936579287,0,0,0,,
0.146419689,0,0,0,,
0.547334254,0,0,0,,
0.811567128,0,0,0,,
0.345757544,0,0,0,,
0.376119196,0,0,0,,
0.026137201,0,0,0,,
0.333886474,0,0,0,,
0.956047118,0,0,0,,
0.03680424,0,0,0,,
0.723058641,0,0,0,,
0.974135041,0,0,0,,
0.034905609,0,0,0,,
0.562822998,0,0,0,,
0.372296005,0,0,0,,
0.172275081,0,0,0,,
0.042445399,0,0,0,,
0.914733648,0,0,0,,
0.914733648,0,0,0,,
0.883023798,0,0,0,,
0.376119196,0,0,0,,
0.351181209,1,0,1,,
0.360975266,0,0,0,,
0.33544153,0,0,0,,
0.372296005,0,0,0,,
0.902898431,0,0,0,,
0.022315513,0,0,0,,
0.452409834,0,0,0,,
0.019089822,0,0,0,,
0.847174287,0,0,0,,
0.345757544,0,0,0,,
0.07604669,0,0,0,,
0.878797293,0,0,0,,
0.255607069,0,0,0,,
0.066100329,0,0,0,,
0.08096718,0,0,0,,
0.844053328,0,0,0,,
0.270306379,0,0,0,,
0.444155484,0,0,0,,
0.839108109,0,0,0,,
0.950534105,0,0,0,,
0.057306681,0,0,0,,
0.336477637,0,0,0,,
0.573704481,0,0,0,,
0.136164054,0,0,0,,
0.255607069,0,0,0,,
0.0753216,0,0,0,,
0.287328959,0,0,0,,
0.646530092,0,0,0,,
0.276735306,0,0,0,,
0.774147034,0,0,0,,
0.922359824,0,0,0,,
0.051143911,0,0,0,,
0.965446889,0,0,0,,
0.325663477,0,0,0,,
0.158249348,0,0,0,,
0.736887753,0,0,0,,
0.045992121,0,0,0,,
0.955366492,0,0,0,,
0.942619443,0,0,0,,
0.942619443,0,0,0,,
0.964219332,0,0,0,,
0.027433256,0,0,0,,
0.230842695,0,0,0,,
0.352268338,0,0,0,,
0.942971349,0,0,0,,
0.58532089,0,0,0,,
0.034905609,0,0,0,,
0.859196544,0,0,0,,
0.345757544,0,0,0,,
0.651341438,0,0,0,,
0.960043967,0,0,0,,
0.6175735,0,0,0,,
0.231424406,0,0,0,,
0.961456835,0,0,0,,
0.942619443,0,0,0,,
0.372296005,0,0,0,,
0.698810041,0,0,0,,
0.421811014,1,0,1,,
0.768861651,0,0,0,,
0.084434807,0,0,0,,
0.024093265,0,0,0,,
0.138940498,0,0,0,,
0.075848885,0,0,0,,
0.087962396,0,0,0,,
0.058825865,0,0,0,,
0.132826701,0,0,0,,
0.961627781,0,0,0,,
0.956688344,0,0,0,,
0.138117641,0,0,0,,
0.899007857,0,0,0,,
0.958423555,0,0,0,,
0.024965348,0,0,0,,
0.116558641,0,0,0,,
0.181121677,0,0,0,,
0.882790387,0,0,0,,
0.087867349,0,0,0,,
0.442299873,0,0,0,,
0.019704994,0,0,0,,
0.871525407,0,0,0,,
0.902898431,0,0,0,,
0.413738757,0,0,0,,
0.963505924,0,0,0,,
0.18554312,0,0,0,,
0.058486477,0,0,0,,
